Time (s),AF3,AF4,F3,F4,F7,F8,FC5,FC6,T7,T8,P7,P8,O1,O2,Sampling Rate
4.1081250000e+002,3.3435803532e+000,3.2747672277e+000,3.1006399055e+000,3.5621742025e+000,3.4148167773e+000,3.9085577673e+000,2.3392388731e+000,2.9054085145e+000,2.6309732112e+000,3.8510059233e+000,3.2458933126e+000,4.2777186046e+000,3.5750454949e+000,4.2495277550e+000,
4.1090625000e+002,3.3890740288e+000,3.2301865968e+000,3.0776588692e+000,3.5109054073e+000,3.4145764170e+000,3.9037698990e+000,2.3920757703e+000,2.9065246007e+000,2.6075681599e+000,3.7895684140e+000,3.2279197219e+000,4.2236179403e+000,3.6709224777e+000,4.1804835916e+000,
4.1100000000e+002,3.3421306348e+000,3.6707463367e+000,3.0233677482e+000,3.4536391046e+000,3.3539119237e+000,3.9221128334e+000,2.3717864691e+000,2.8203248991e+000,2.5370673645e+000,3.6654661096e+000,3.3707089667e+000,4.0941761951e+000,3.7272232848e+000,3.9828195466e+000,
4.1109375000e+002,3.2982398098e+000,4.2813896000e+000,2.9188167788e+000,3.4132405221e+000,3.2869243505e+000,3.8937993767e+000,2.3628550615e+000,2.7505543208e+000,2.5312494168e+000,3.6472249505e+000,3.4207960919e+000,4.0712953137e+000,3.6862132763e+000,3.9862435884e+000,
4.1118750000e+002,3.2259267732e+000,4.3048948424e+000,2.8517638459e+000,3.3535134197e+000,3.2303434970e+000,3.8231762925e+000,2.3646671773e+000,2.7992563089e+000,2.5379826198e+000,3.6729325098e+000,3.3213978877e+000,3.7156670794e+000,3.4922886556e+000,3.8535825790e+000,
4.1128125000e+002,3.0825444385e+000,4.2987588002e+000,2.7856499779e+000,3.3503562980e+000,3.0825151521e+000,3.7699993595e+000,2.2920963074e+000,2.7906506214e+000,2.4663255188e+000,3.6611725043e+000,3.3437877715e+000,3.6532626027e+000,3.3471466784e+000,3.7278328623e+000,
4.1137500000e+002,3.0875454043e+000,4.2835879921e+000,2.8268605805e+000,3.2774001458e+000,3.0390118210e+000,3.6918750973e+000,2.2367318422e+000,2.8677550798e+000,2.4424535539e+000,3.7421162859e+000,3.3850464061e+000,3.5985262079e+000,3.3232793766e+000,3.5236724035e+000,
4.1146875000e+002,3.2207759217e+000,4.3149370792e+000,2.7770864331e+000,3.2501191329e+000,3.2697353331e+000,3.6784274962e+000,2.3569285581e+000,2.9339830082e+000,2.3988823984e+000,3.8078847983e+000,3.2834802080e+000,3.6675707860e+000,3.2696241875e+000,3.5507799451e+000,
4.1156250000e+002,3.2909584650e+000,4.3273092428e+000,2.7666301408e+000,3.1896901522e+000,3.3848093380e+000,3.5986380264e+000,2.3687190674e+000,2.8367915587e+000,2.2693599735e+000,3.7741036510e+000,3.2678764151e+000,3.6470420895e+000,3.1954399680e+000,3.4933310450e+000,
4.1165625000e+002,3.4430604551e+000,4.3301295344e+000,2.7985480181e+000,3.2325936820e+000,3.4848678116e+000,3.5859646421e+000,2.4098109276e+000,2.8942424690e+000,2.4681340927e+000,3.7585400622e+000,3.3576057516e+000,3.5447867540e+000,3.1901242872e+000,3.5598345039e+000,
4.1175000000e+002,3.4504040474e+000,4.3313529428e+000,2.7210918916e+000,3.2167589090e+000,3.5076561145e+000,3.5264863452e+000,2.4266554281e+000,2.8708358517e+000,2.5281244204e+000,3.5498069306e+000,3.3932440168e+000,3.3434322916e+000,3.1330049618e+000,3.4472185730e+000,
4.1184375000e+002,3.6784584516e+000,4.3637044877e+000,2.6566504854e+000,3.0797996272e+000,3.5698527129e+000,3.3640094651e+000,2.4516612936e+000,2.9386377688e+000,2.4547808650e+000,3.4583195064e+000,3.3554442730e+000,3.2283535808e+000,2.9601189280e+000,3.2471653815e+000,
4.1193750000e+002,3.8082115963e+000,4.3924401257e+000,2.7623606945e+000,3.0640892745e+000,3.5865655652e+000,3.2943278208e+000,2.3459848247e+000,2.8967383153e+000,2.5704651945e+000,3.4924977422e+000,3.2468690543e+000,3.2273218672e+000,2.6680684081e+000,3.2660935104e+000,
